uuid,events
97207e25-cd55-442e-abd2-d612637c8abc,"[""score"", ""sending-off"", ""sending-off"", ""sending-off"", ""score""]"
77a2d74e-c83a-4ec4-a730-6fc1bdbc5795,"[""substitution"", ""foul"", ""score""]"
0a833c42-3827-44ef-8e63-a96343afc7f6,"[""substitution"", ""score"", ""substitution"", ""sending-off"", ""score""]"
0ade5878-dc48-4562-99d0-6a1a6bd5b7ca,"[""sending-off"", ""foul"", ""caution"", ""caution"", ""caution"", ""substitution""]"
05ddec5e-2a68-413b-a4b0-9cacd841ba3d,"[""caution"", ""sending-off"", ""sending-off"", ""caution""]"
a6dc7ec1-5dd5-46fd-9ecd-b2b75a635e36,"[""score"", ""sending-off"", ""score"", ""score"", ""foul""]"
5fd0a828-c4c6-4da7-a741-809e0345a8ab,"[""foul"", ""foul"", ""substitution"", ""caution""]"
3dac3c6b-36f5-4f12-985a-995fede355a3,"[""foul"", ""foul"", ""score"", ""score"", ""caution""]"
b044d43c-1119-483c-9bb9-e82ce2a8946b,"[""score"", ""substitution"", ""caution"", ""caution""]"
2d799602-aee6-4f5f-9db0-9c06bddf578f,"[""caution"", ""substitution"", ""sending-off""]"
b319630a-1c52-4e5d-8108-c2e1d1175a59,"[""substitution"", ""substitution"", ""score"", ""substitution"", ""sending-off""]"
48f1a761-7211-4bd7-9f06-fe1e3b6123ab,"[""foul"", ""foul"", ""substitution"", ""caution"", ""substitution"", ""substitution""]"
f9f0dd55-3600-4d47-91cf-6cc292051896,"[""foul"", ""foul"", ""sending-off"", ""caution"", ""substitution"", ""foul""]"
13f3619b-0c58-4ca4-8c4d-ef76140a49ec,"[""substitution"", ""substitution"", ""sending-off"", ""foul""]"
8e2e2f72-8c86-477a-b064-2abae945ca06,"[""foul"", ""foul"", ""score"", ""score""]"
d4277325-10bd-4870-a886-61ee5c15dd5e,"[""sending-off"", ""score"", ""substitution""]"
4ff58778-b4f6-49f5-bb69-577dc78c805c,"[""foul"", ""caution"", ""score"", ""score"", ""caution""]"
16d4e9f0-91d5-48fc-aecb-ce04ad216052,"[""substitution"", ""sending-off"", ""caution"", ""substitution"", ""foul"", ""score""]"
7b69075c-e1e6-4c45-bc65-53f6a27b478d,"[""sending-off"", ""foul"", ""substitution"", ""caution"", ""score"", ""score""]"
1f57db58-0e07-47b6-9109-d0536bb749a3,"[""caution"", ""sending-off"", ""caution"", ""sending-off"", ""sending-off""]"
5953cca9-da3e-473b-a946-feb7a0556727,"[""sending-off"", ""caution"", ""caution"", ""caution"", ""sending-off"", ""sending-off""]"
8ea70d16-aecc-4ea4-9894-eca94882ba48,"[""score"", ""substitution"", ""caution"", ""substitution"", ""substitution"", ""substitution""]"
c1558cdd-f8de-4005-947b-47ba54b2031a,"[""substitution"", ""substitution"", ""caution"", ""score"", ""substitution"", ""sending-off""]"
fdc2aade-f48a-42c7-b944-cb13844e10e3,"[""foul"", ""sending-off"", ""sending-off"", ""foul"", ""sending-off""]"
443ca134-34f6-4d4c-8c0c-0139cc44ea3e,"[""sending-off"", ""score"", ""score"", ""sending-off""]"
f0d937ac-3b91-4a41-b662-79d858a9fd69,"[""substitution"", ""substitution"", ""substitution"", ""foul"", ""score""]"
4d63ce12-2b2c-43c0-9932-957d27b46c7f,"[""score"", ""score"", ""caution""]"
222b11a7-e600-47c7-80a1-d5b834dabf60,"[""caution"", ""foul"", ""score"", ""sending-off"", ""caution"", ""score""]"
f549cda1-88bb-4a60-8f5f-44f17674c116,"[""sending-off"", ""sending-off"", ""sending-off"", ""sending-off"", ""caution"", ""foul""]"
8e98b268-867b-47bf-a0c4-5cbc8378a502,"[""score"", ""foul"", ""foul"", ""caution""]"
f0674410-e166-4d34-b86e-6015420c3b39,"[""substitution"", ""sending-off"", ""score""]"
45daeb05-a633-4c17-956f-a786279e24ce,"[""substitution"", ""substitution"", ""sending-off"", ""sending-off"", ""score""]"
58170e21-d1f6-420f-a3e3-0b440d562509,"[""substitution"", ""foul"", ""sending-off""]"
2207124a-345b-4a80-8421-141a98594ab8,"[""score"", ""sending-off"", ""caution"", ""substitution"", ""sending-off""]"
2a4f0800-517a-4555-8b31-ad175925f43b,"[""foul"", ""sending-off"", ""substitution"", ""caution"", ""score"", ""substitution""]"
7d1f8d65-195c-4f21-9469-edb6fb40ad24,"[""caution"", ""substitution"", ""foul"", ""substitution""]"
ee80f3a6-ef1c-478d-a72c-cbbf2319c969,"[""caution"", ""score"", ""foul"", ""sending-off""]"
7723dcd1-2152-42e2-bee2-307de73b6135,"[""caution"", ""sending-off"", ""foul"", ""caution"", ""foul"", ""score""]"
fc814a08-9e87-432a-afbe-f15f1d18a584,"[""foul"", ""sending-off"", ""foul""]"
04e1909c-718d-4955-8788-478f68f1eee1,"[""score"", ""caution"", ""substitution""]"
a6e524aa-373e-4762-95c4-8992b78f862d,"[""substitution"", ""foul"", ""caution"", ""caution""]"
3a4726b6-ad11-464b-9d80-e8940731ebf9,"[""substitution"", ""score"", ""score"", ""sending-off""]"
d8d04a52-a218-4bf1-821e-eb1f5536be46,"[""substitution"", ""substitution"", ""score"", ""substitution"", ""substitution""]"
8fd8f05d-69fd-4b00-b304-64ef3645fa65,"[""score"", ""sending-off"", ""substitution"", ""caution"", ""foul""]"
18938eab-f3f2-47dc-9d50-cd4d744b2b2d,"[""foul"", ""score"", ""foul""]"
c340c3f1-6a40-4cfb-bbf1-eebd39654fe6,"[""foul"", ""sending-off"", ""sending-off"", ""sending-off"", ""score""]"
716ce07f-be7a-4ffd-bc85-69ac5970c2a0,"[""sending-off"", ""substitution"", ""caution"", ""substitution""]"
33d6f721-263c-4aec-90dd-3b12717cbf6b,"[""substitution"", ""caution"", ""caution"", ""substitution"", ""score"", ""sending-off""]"
82d2be52-dc54-4cf2-b67e-ce70ebfe4201,"[""sending-off"", ""caution"", ""substitution"", ""caution"", ""substitution""]"
6e0fb1ee-0c35-4779-b5bf-d71dcd8ae568,"[""foul"", ""substitution"", ""caution"", ""foul""]"
e7d69c40-2b19-49da-a86b-83351475730a,"[""caution"", ""score"", ""sending-off"", ""foul"", ""sending-off""]"
9e4011a5-c878-4507-8286-f4206a7c9b49,"[""score"", ""sending-off"", ""substitution"", ""substitution"", ""sending-off""]"
40e9e45f-bf84-499b-b012-45fb0cde88dd,"[""sending-off"", ""foul"", ""sending-off"", ""substitution"", ""score""]"
1e19eb9f-e233-407d-93e2-11b9ac51cb8d,"[""sending-off"", ""substitution"", ""score"", ""sending-off""]"
91cc59e4-2b36-451e-a429-9d3226d459af,"[""sending-off"", ""sending-off"", ""caution"", ""score""]"
72c3b73b-2afc-4a44-9a53-4291074a5f95,"[""sending-off"", ""sending-off"", ""substitution"", ""score""]"
74a62756-b0ae-4866-96bb-6d454ee87bc8,"[""sending-off"", ""score"", ""score""]"
8567905b-ad12-408b-84b0-90d722d4ff87,"[""foul"", ""caution"", ""sending-off"", ""foul""]"
67356092-333b-472c-9e47-0cc6ae0acf37,"[""foul"", ""substitution"", ""score"", ""score"", ""substitution""]"
dd6079d9-319e-4ed0-b49c-8fb16b521c3f,"[""sending-off"", ""substitution"", ""caution"", ""sending-off""]"
d8ab6098-72ac-4282-9053-c2b1cf8834f9,"[""substitution"", ""sending-off"", ""substitution"", ""caution""]"
b641a5c3-0d74-475b-b602-4da6371ba030,"[""sending-off"", ""score"", ""substitution""]"
de0715e9-606e-46f2-b2f8-efd14bdcf8bc,"[""sending-off"", ""substitution"", ""substitution"", ""sending-off"", ""foul""]"
c9257b65-51b6-4d24-a633-491ab55452b3,"[""substitution"", ""score"", ""caution"", ""caution""]"
6e9cb151-e553-44a1-9e3e-cb4ecab0e21e,"[""foul"", ""substitution"", ""caution"", ""sending-off"", ""substitution"", ""score""]"
e6544950-f0b1-472a-8589-6c934b1e478e,"[""score"", ""substitution"", ""score""]"
63cb3af7-f5f5-4341-867a-f2e8c8e22618,"[""foul"", ""substitution"", ""substitution"", ""foul""]"
8fcc1546-03b7-45ba-a14a-1355fb0339de,"[""score"", ""caution"", ""score"", ""caution""]"
b426a542-f571-4925-af61-99e8363365fe,"[""score"", ""caution"", ""foul"", ""caution"", ""caution"", ""caution""]"
a5817053-b9c8-495d-b839-f794e05973ff,"[""substitution"", ""score"", ""foul""]"
626b788c-da1e-42bf-940f-952278fcfde8,"[""substitution"", ""foul"", ""caution"", ""score""]"
a409af35-66a1-4b44-9b55-2641daab1cb1,"[""substitution"", ""caution"", ""substitution"", ""substitution"", ""substitution"", ""sending-off""]"
843c33c9-0145-46f4-b992-9c330e7f9734,"[""substitution"", ""score"", ""caution"", ""sending-off"", ""substitution"", ""score""]"
153eba57-3555-4dc9-bdf8-b19fb2595295,"[""foul"", ""sending-off"", ""caution"", ""sending-off""]"
1d143ebf-2d35-424d-8e78-50518127c308,"[""sending-off"", ""sending-off"", ""score""]"
14604dbf-a896-4eb5-9eb7-57c5649eedc9,"[""sending-off"", ""caution"", ""foul"", ""score"", ""foul""]"
abb2c635-1460-4b19-a59d-67187d0078c6,"[""sending-off"", ""sending-off"", ""score"", ""foul"", ""sending-off"", ""substitution""]"
3f7636f4-b9d9-4f4c-b7b5-049c7477c40e,"[""caution"", ""score"", ""foul"", ""sending-off""]"
b46bf2a6-8074-429f-8549-b07d639ef6ac,"[""score"", ""caution"", ""caution"", ""caution"", ""substitution"", ""foul""]"
bbe1189f-54b5-4db4-b215-db94e7608a3a,"[""caution"", ""caution"", ""substitution"", ""score""]"
72d2d1e2-2605-4999-87e2-965bd3409bea,"[""substitution"", ""foul"", ""substitution"", ""foul"", ""sending-off""]"
0fa7df75-1b12-43ea-a861-df2fae5f84f0,"[""caution"", ""sending-off"", ""foul"", ""caution"", ""sending-off"", ""score""]"
b785202c-38e5-4130-b5d2-9a538743cac5,"[""sending-off"", ""sending-off"", ""sending-off""]"
a97d1331-efa9-48bc-8b10-0a27003666f8,"[""sending-off"", ""substitution"", ""sending-off"", ""foul"", ""score"", ""substitution""]"
f735ee66-3231-45af-a8bc-6a7c54d533d7,"[""substitution"", ""foul"", ""sending-off"", ""score"", ""sending-off""]"
01717b28-9c56-463b-9aa0-ae8836e0d33a,"[""substitution"", ""caution"", ""substitution"", ""substitution"", ""foul""]"
23658ab6-6acc-4a83-8fd1-d96df6c639c2,"[""foul"", ""substitution"", ""sending-off"", ""caution""]"
d42e6743-ee16-4946-a4f8-5f1d2bb89713,"[""caution"", ""substitution"", ""score"", ""score"", ""sending-off""]"
45332f84-f173-4f5e-bbbc-30478349e8da,"[""caution"", ""sending-off"", ""caution""]"
59576141-b351-4596-9f55-9ee9a863f60e,"[""foul"", ""caution"", ""score""]"
2766bc39-c345-48c6-8661-5d6c70e133d1,"[""foul"", ""sending-off"", ""foul"", ""caution"", ""substitution"", ""sending-off""]"
152c467e-c331-479c-85f8-69ce29aec4db,"[""foul"", ""sending-off"", ""caution"", ""sending-off""]"
44beb8ca-b971-41f6-8c92-a0dbe65462b3,"[""score"", ""foul"", ""caution""]"
d8666bdb-26ef-45f4-8f43-c1440c4da975,"[""score"", ""sending-off"", ""caution"", ""caution""]"
9b104db2-1c41-499a-ac51-260068343893,"[""foul"", ""foul"", ""sending-off"", ""sending-off""]"
feebcd21-7b98-4023-9121-f7fccdfaa1a9,"[""sending-off"", ""score"", ""score""]"
f8adff80-27e8-4cf2-a472-6355d64f4ec5,"[""substitution"", ""sending-off"", ""caution"", ""caution"", ""sending-off""]"
0799db34-dcad-444b-a224-1c60c49c95fb,"[""foul"", ""sending-off"", ""caution"", ""sending-off""]"
909a5e89-91de-4844-ae46-807640e6995f,"[""foul"", ""sending-off"", ""score"", ""sending-off"", ""foul"", ""foul""]"
865711b3-9fef-4c51-b3f5-a2d5bd2e3e2b,"[""sending-off"", ""substitution"", ""caution"", ""score""]"
2938b75e-424b-47a0-832c-1f4ed6dd2132,"[""sending-off"", ""score"", ""substitution"", ""score"", ""score""]"
7a87056c-1e88-4649-ab1f-fb8b648dc7f0,"[""caution"", ""score"", ""substitution"", ""sending-off"", ""sending-off"", ""caution""]"
1c2d5d39-fac1-416f-aac0-798281f60d68,"[""foul"", ""score"", ""sending-off"", ""sending-off"", ""foul"", ""score""]"
7bbd37dc-ca8a-4fca-ac3c-cabc331626d1,"[""foul"", ""sending-off"", ""sending-off"", ""caution"", ""sending-off""]"
585ccd49-2cdd-426a-ac16-b158b8ad3f7f,"[""caution"", ""sending-off"", ""sending-off"", ""foul"", ""substitution""]"
9d441d9f-9e1e-4950-afd6-2149a3932e86,"[""caution"", ""caution"", ""sending-off"", ""score"", ""caution"", ""substitution""]"
07eda4e9-c562-4887-b3a7-e30b025b116e,"[""sending-off"", ""substitution"", ""score"", ""substitution"", ""score""]"
5d6b6029-d8e7-4859-9b45-7eb16bd4eba8,"[""substitution"", ""substitution"", ""substitution""]"
605b651a-865b-471d-ad53-9e4124935006,"[""foul"", ""score"", ""foul"", ""foul"", ""sending-off"", ""substitution""]"
863ce8f3-e1aa-4cd8-ba6d-71dbbcbbb874,"[""substitution"", ""sending-off"", ""sending-off""]"
c4559cc0-5ace-49be-bd90-ba9b410348af,"[""score"", ""sending-off"", ""sending-off""]"
6bc69c02-5bf2-4582-8bef-2d0a4e306d59,"[""score"", ""foul"", ""sending-off""]"
8f615acd-a3a5-4a61-baf5-9990e744052e,"[""score"", ""caution"", ""sending-off"", ""foul""]"
19bc4aa1-ee7b-4235-b5a7-5d6b23a54caa,"[""substitution"", ""score"", ""caution"", ""score""]"
5510791a-d7b9-4a84-9fad-033ad553a5ae,"[""sending-off"", ""score"", ""caution"", ""score"", ""substitution"", ""substitution""]"
4727dd4b-aec4-45ce-baac-d7a04d6af987,"[""score"", ""foul"", ""substitution"", ""substitution"", ""substitution"", ""score""]"
f0fb666e-c207-472a-b369-47d9840c0dbb,"[""score"", ""foul"", ""substitution""]"
96489456-d3c5-4d23-a092-88bfaf0f13bb,"[""caution"", ""substitution"", ""caution""]"
8c7efb6a-9fba-4feb-b29b-8fef7088378e,"[""substitution"", ""caution"", ""score""]"
3db97266-ef40-424f-9f88-f04365bf03d4,"[""sending-off"", ""score"", ""sending-off""]"
1f05b86a-5602-4568-8047-68522cef68e6,"[""sending-off"", ""caution"", ""sending-off"", ""substitution"", ""substitution""]"
5d1242cd-6deb-419f-88b7-3155da0ec95f,"[""caution"", ""caution"", ""caution"", ""substitution"", ""sending-off"", ""score""]"
f48778ad-8997-4217-ac07-87161244f969,"[""foul"", ""foul"", ""caution""]"
7ef3038d-977e-4fba-82a3-054f2512e4cc,"[""foul"", ""score"", ""score"", ""caution""]"
e66d6219-b152-4ed2-93bf-de1bfde1aa8c,"[""substitution"", ""caution"", ""sending-off"", ""caution"", ""foul"", ""sending-off""]"
5f02e799-2f9f-49ab-9a61-24ccdbf68ddf,"[""substitution"", ""foul"", ""foul""]"
dda28deb-c132-4f0e-b377-97be300ff6a7,"[""caution"", ""substitution"", ""substitution"", ""score""]"
398a73c8-724f-421f-82c2-729048f7d9da,"[""caution"", ""caution"", ""sending-off""]"
9d9148c3-1526-4690-9f70-26357cc7a611,"[""caution"", ""score"", ""score""]"
13640b79-633c-4879-9505-412a6c11fb43,"[""sending-off"", ""caution"", ""score"", ""sending-off"", ""sending-off""]"
082231ca-7985-4081-98b8-ca5bbf568397,"[""foul"", ""caution"", ""caution"", ""sending-off""]"
2c52007c-683f-48cd-a0d4-f4e0a8f6067c,"[""substitution"", ""caution"", ""sending-off"", ""score""]"
7fe8eab1-407d-4deb-a394-a5020333f791,"[""substitution"", ""score"", ""foul""]"
8269c651-1e16-49a9-85b1-9e1cb113cb54,"[""score"", ""score"", ""score"", ""substitution"", ""foul""]"
b44f1917-e291-454f-8459-cdea8a1a2e67,"[""foul"", ""caution"", ""substitution"", ""sending-off"", ""foul"", ""foul""]"
c4286253-e448-4b50-a37c-7690fb488e3c,"[""foul"", ""score"", ""substitution"", ""caution"", ""substitution"", ""score""]"
8a1b8e4f-db45-4118-9a35-98944851a7b4,"[""score"", ""substitution"", ""sending-off""]"
6a43ccd9-749e-4b23-a294-04b81484c6dd,"[""score"", ""score"", ""substitution"", ""score""]"
917b8c0b-305d-4286-8b0a-42088e9a2828,"[""caution"", ""caution"", ""substitution"", ""caution""]"
fd616c22-6758-458a-a293-2a1490712dc9,"[""caution"", ""foul"", ""caution"", ""sending-off"", ""substitution""]"
c78188d6-ff87-45ba-b409-35ac0477af0e,"[""caution"", ""foul"", ""caution"", ""foul"", ""foul"", ""caution""]"
bc25f5c3-a4c8-4dac-99c0-24c496d73ebb,"[""sending-off"", ""caution"", ""foul"", ""sending-off"", ""sending-off""]"
4964aa8f-dabe-42b4-aafb-22b3e0308ee0,"[""substitution"", ""substitution"", ""score"", ""foul"", ""score""]"
ee8ba477-d010-4d28-b8bc-7adb90194048,"[""caution"", ""substitution"", ""caution"", ""substitution""]"
7bb59620-9bbe-4aa0-ae56-dbefd75a5846,"[""sending-off"", ""caution"", ""caution"", ""sending-off""]"
d8e7dec2-ad61-4e7b-b1dd-840a84198d14,"[""caution"", ""score"", ""caution""]"
d71eeee8-b02f-459e-9bd8-3dac5e624c55,"[""caution"", ""caution"", ""caution"", ""caution"", ""score"", ""caution""]"
24575469-90f0-4ec0-abef-c1d2ae3a6523,"[""foul"", ""foul"", ""caution"", ""substitution"", ""caution"", ""caution""]"
7865974a-b325-45cb-befe-95014c555674,"[""score"", ""caution"", ""score"", ""sending-off""]"
f849d082-371e-420a-9237-e1fa1bdf2efe,"[""score"", ""substitution"", ""caution""]"
1a58ded2-93e9-4f19-8ad4-41626ad03e0d,"[""foul"", ""foul"", ""caution""]"
ec65294f-3914-498b-9bb8-0b7a709aa6b0,"[""caution"", ""sending-off"", ""foul"", ""sending-off""]"
1b0ce5b7-b06c-405a-8335-366f966cb2a8,"[""score"", ""sending-off"", ""sending-off""]"
ae2247a0-b454-49c6-bc3d-1bfb0c657db4,"[""foul"", ""sending-off"", ""foul"", ""substitution"", ""sending-off""]"
7bcfacc2-17ea-4fd7-b7bc-36e0889404e8,"[""sending-off"", ""substitution"", ""score""]"
55cc1786-0dff-4e80-a892-eecc5533bbba,"[""score"", ""caution"", ""caution"", ""score"", ""foul"", ""caution""]"
0c6fba9f-c7ed-4963-a912-c9a2230e76ee,"[""foul"", ""foul"", ""substitution""]"
910b9bf4-906d-4ae9-8153-8969ba585dd5,"[""caution"", ""score"", ""score"", ""substitution""]"
75931f5e-f436-4632-8c91-5f112f18e9f2,"[""sending-off"", ""substitution"", ""substitution"", ""sending-off"", ""sending-off"", ""substitution""]"
e8831c1a-6310-4638-a7f0-359965512767,"[""sending-off"", ""caution"", ""score"", ""caution""]"
0cc2105a-6d4a-4051-aba3-b37b548d62f9,"[""substitution"", ""sending-off"", ""sending-off"", ""caution"", ""substitution"", ""foul""]"
4264f18f-ddf5-4099-b7ca-efe78730cacf,"[""substitution"", ""score"", ""substitution"", ""score"", ""score"", ""score""]"
3953810f-2c9b-4ac9-bd29-0112ef41c9f2,"[""substitution"", ""caution"", ""caution""]"
8a568303-7055-40ff-97a7-c31a1e7d7642,"[""substitution"", ""caution"", ""foul""]"
e91c7e3e-80ac-493e-92ec-915bb2d5c3be,"[""foul"", ""sending-off"", ""foul"", ""caution"", ""sending-off""]"
0ea7cddd-6827-4b8e-a5bc-cf49069f1961,"[""substitution"", ""substitution"", ""caution"", ""score""]"
35aa2f11-7451-4c25-90f2-adcc3abdb641,"[""substitution"", ""caution"", ""foul"", ""substitution"", ""caution""]"
d5dbdc0f-1f37-4ab4-87fd-0925e7293d26,"[""substitution"", ""caution"", ""foul"", ""substitution"", ""caution"", ""caution""]"
6381cc0e-e181-4c79-9eb2-1aaab0c2d673,"[""foul"", ""substitution"", ""score"", ""caution"", ""caution""]"
a980284e-cee5-4998-9dc8-0058d8589995,"[""score"", ""sending-off"", ""sending-off"", ""sending-off"", ""caution""]"
875e1b83-82e7-48a6-b504-3b339c2c88bf,"[""sending-off"", ""foul"", ""foul""]"
35f4cdfb-c87f-4146-a03c-5b28c8f8a7c4,"[""substitution"", ""score"", ""substitution"", ""sending-off""]"
7afc8d4c-effe-4e0f-a9a8-af15b948aeb3,"[""sending-off"", ""caution"", ""score"", ""sending-off""]"
173020f6-4c14-4f19-b0f3-aa8bbc7ab70f,"[""caution"", ""foul"", ""caution"", ""substitution""]"
bcb01ea6-edf4-4314-be91-cf1c8fd17ff6,"[""substitution"", ""foul"", ""score""]"
f3451f5f-0dcf-41e0-9ea8-549143881ed2,"[""substitution"", ""score"", ""score""]"
50945c60-0b6c-4b8d-86e0-6621676b9181,"[""foul"", ""foul"", ""caution"", ""substitution"", ""foul""]"
539624b7-b0f4-4bcf-98ad-b7d8ce0b57dd,"[""score"", ""score"", ""caution"", ""substitution"", ""substitution"", ""sending-off""]"
71d27495-dce0-4085-9bf5-46aa2207e377,"[""foul"", ""sending-off"", ""foul"", ""caution"", ""foul""]"
dc3e2b2d-926e-49b8-81ec-33d9b3560682,"[""foul"", ""caution"", ""caution"", ""substitution"", ""caution""]"
6c19ca41-df5d-4c58-b31a-bb85d4c3a08e,"[""foul"", ""foul"", ""foul"", ""foul""]"
e14f4530-051d-4b97-8a49-13a1112ee71b,"[""foul"", ""sending-off"", ""foul""]"
68fb5da2-2e64-4560-8874-2148f4cc7a5e,"[""score"", ""foul"", ""substitution""]"
a2e5a1f0-f5e9-4a9a-9eee-ea4f20dd3c40,"[""caution"", ""sending-off"", ""substitution"", ""caution"", ""score"", ""sending-off""]"
47b18c74-b658-475e-a5d5-8db14704e6d9,"[""caution"", ""sending-off"", ""substitution""]"
008b545a-7965-4e09-adfe-115deb84574f,"[""foul"", ""score"", ""caution"", ""caution""]"
16007c27-242c-497b-8380-7d6107a13ee1,"[""foul"", ""caution"", ""score"", ""score""]"
64990c38-dad8-4a46-84de-ada900b6f040,"[""score"", ""substitution"", ""caution""]"
e5c525fa-f110-4675-bc3f-3d66a0796521,"[""foul"", ""foul"", ""score"", ""substitution""]"
31f7483e-3d5f-4d3d-9337-f78b3262e1d2,"[""substitution"", ""substitution"", ""caution"", ""caution"", ""substitution""]"
8e94a17a-ae5c-4d0f-8687-703b157d84d3,"[""score"", ""foul"", ""substitution"", ""sending-off""]"
ed1a8d38-77bb-42ae-9e60-7d6b82f0d098,"[""substitution"", ""substitution"", ""substitution"", ""foul""]"
c0e96d35-b6f4-419d-bad9-9948d1004774,"[""score"", ""score"", ""score"", ""score""]"
762e7466-5711-4df6-9085-29ca054caac2,"[""score"", ""score"", ""sending-off"", ""score"", ""foul""]"
70b2adf3-fd09-4fea-bb79-f7632247b37a,"[""foul"", ""score"", ""caution"", ""sending-off"", ""sending-off"", ""sending-off""]"
b5e46cfe-7e04-4ff8-9ffa-2608b26bf053,"[""score"", ""substitution"", ""foul"", ""caution"", ""score"", ""substitution""]"
54b22549-a6e9-4504-b542-df1afee4f7b8,"[""score"", ""caution"", ""foul"", ""sending-off""]"
a7e08fa2-afbd-410c-b23d-54ab64e1f3db,"[""caution"", ""substitution"", ""sending-off""]"
316f7a2c-cc90-4317-be78-59ef703f9c20,"[""sending-off"", ""caution"", ""sending-off"", ""substitution""]"
4ef5a51a-dd4d-4d05-ac6a-54b0ef28bba1,"[""sending-off"", ""sending-off"", ""caution"", ""foul""]"
054695ba-f445-4ab2-8d1a-a876adff08e0,"[""score"", ""foul"", ""score"", ""sending-off"", ""score""]"
8cbd9110-1447-4dcf-8d1b-bf6b7bc05873,"[""substitution"", ""foul"", ""sending-off"", ""caution"", ""foul""]"
a5a8c45d-7221-4787-b3c9-f52ec3d5de3c,"[""caution"", ""caution"", ""caution""]"
6cc27b69-f7ff-4833-9d9c-5af0f5c35f29,"[""score"", ""score"", ""substitution""]"
01bdb3dc-06f5-4f47-a2e5-9a22cb235b18,"[""score"", ""sending-off"", ""foul""]"
ebe42049-2256-4af4-acbe-804ed26e6435,"[""caution"", ""foul"", ""caution"", ""caution"", ""score""]"
37d7ef23-0304-47e1-b6a0-38a91a7f53b0,"[""substitution"", ""caution"", ""caution"", ""caution"", ""foul""]"
