uuid,tweet
15de20c6-d55f-4b81-9347-b943eec02b2b,@LUNAraps: shut yo bitch ass up! https://t.co/IemN1u0gm5 &#128557;&#128514;
c0c1cc6f-b39d-4e77-9836-ce813dfca47e,"I think all people of all ""races"" who proclaim to be Americans should protest you, Linda Sarsour.. YOu should be ashamed of what you endorse and support against Christians and Jews....not to mention how you hate America. YOU are the one leading the pack of radical muslims."
45d458a0-a028-4777-9902-fcf911ae1e52,"RT @MyDearWormwood: ""I want equal rights, but I still want your seat on the bus, and you still pay for all dates, and no sexist jokes!"" -ig…"
dc84aeaf-2949-4681-9318-4b4c129ca253,RT @LewRichardson1 I'm not sexist in the slightest but women comedians should not be allowed they aren't funny at all
3e95ef20-28bf-4337-88cb-2fc264d9f595,"Great article. I've read a few replies to City tweets lately and seen sneering remarks to 'Bantams Family' and 'happy clappers'. Think I've managed to block or mute the worst culprits. Sadly, think most will never change their ways. Were probably hateful bullies at school too."
d8db0282-50bc-4391-8904-8566d76959b8,"In America, we can joke about male rape. Support Gay Activism, vote for my novel, it's not just any book! http://www.brycebentleysummers.com/support-social-justice/ #LGBT"
998f4320-6592-40b8-a504-e0c531d07cb3,When some bully at school beats your kids ass just go to another school. Don't complain about it ...just leave!
cd480e1e-82e7-4857-a26c-bed62e2cbf89,"But knowing me I bully tru d line to d top,but then it was a dead stop with thousands of ppl,I cudnt move"
ea6d57e5-8d23-4866-84f4-41c87ccf6274,"Tw weight// My dad and mom used to agressively bully me. They would mock me for eating, make fun of me to my friends and people at school (they were part of the PTA in elementary). It got to the point where I wore long sleeves and pants all of the time because -"
80fbce7f-3508-4d92-b457-32355569e42e,"Lmaooo. Were yall at. At school. ? RT @in_JEpan: Fuck @FemaleJawan for almost tripping me in the Hallway, DUMB HO NIGGER BISH."
4c3c1f5d-369d-4b37-99d6-eb05a3565ac9,“you chose to be born as a ‘colored’ person in America” what does that even mean? how does someone choose their skin? why does it sound like she justified racism? “take responsibility. you chose to be black in America. it is what it is. poverty exit lol u call that a problem?”
3d87edd0-8ec1-4055-b367-ddac6b936211,"Ur ppm data, even for 2019, dont touch 400 at all bro! This is the last one year data. Get those numbers right first. The perhaps caramelise, normalise, stigmatize and magnetize the rest? https://www.esrl.noaa.gov/gmd/ccgg/trends/weekly.html"
30067752-53d8-4506-9715-36dbbaeddc6d,I put the (?) just in case monster Abedi deliberately timed the Lee Rigby anniversary date for the Manchester Arena atrocity. Both were Islamic terrorism. More I think it took place then is that Ariana is like Hiroshima &amp; Nagasaki - not the 1st u would expect to be targeted.
290ab918-72b5-4db9-8722-4c88439e3f55,"Does that mean, as a Christian woman she has the right to lie? If true, why do little kids (&amp; adults, maybe) go to confession &amp; confess to the priest that they lied to their mom; priest then has them say many prayers for their sins or they'd go to Hell."
e9e11703-8e21-4dc3-b423-af682bf989e2,RT @ComposerDavid: @freebsdgirl I'm not entirely sure I agree with you there.
26a4cc76-7733-499e-adfc-1f9254c90370,@MINDofAyMANIAC Cause your a bully .
16a79967-52fa-41b3-8afc-d031bf06509f,"I’m about ready to unfollow muslim twitter. I thought I’d find a community instead it seems like I just walked into a mess. We are better than this. For any islamaphobe or any other idiot, I do not give you permission to use my tweet to fuel any type of hate speech or content."
54d6b055-41fe-4ba5-8c98-359add07031a,"@limbclock oh they did. And then they refused to remove my account, which pissed off the gators."
574c54fe-2a3c-4c5d-8413-a6675aa6c568,@ctp I've worked with a lot of abused dogs in the past. Used to do a lot of work training w/anxiety &amp; behavioral issues.
81e8fb4d-a3d7-4b3f-8fb8-192e0947e5ab,I am a good Christian woman at all times except right before I do the wings of my cat eyes when I offer a little obeisance to the goddess of eyeliner
9e77ef6f-e1e9-4e36-85f1-c440b0107a37,@_Kody_Jackson_ A NIGGER IS A BLACK PERSON THAT'S BEEN AROUND SINCE FUCKING OLD TIMES YOU SOUND DUMB AS FUCK
7c053283-2a76-4d0b-8a35-276c6fd70efe,"RT @CAHastings94: @FoxxyLlama I know, we're fucking idiots."
72fd3820-1964-4c1d-9953-dddc47cb9eb9,#MKR #mkr2015
faccab1b-cd71-42c3-8d1d-c6a1a39fb031,j/aoa/min always looked untrustable ... got that mean girl who bullied u in high school look ...
6a96a74e-b991-461f-98a9-0d208f629169,"people actually think t*ny sta*k is gay...in this economy?? this man makes rape jokes and and finds it funny to sexualize women,, okay sure"
b1569db8-425a-4b93-b2b4-c3939a036c9a,just because they weren't 18 when they did it. makes me absolutely fucking sick
a4bdcc24-fe61-4b6c-ae8d-da20acbf8779,@shocky2002: @LydiasLyfe Shut the fuck up you dumb nigger. Don't ever voice your opinion on any matter again.
58e97a43-b2a5-46a7-8d02-255cd997eb6a,Uthi why ngik'thanda so? RT @BootyNDaBrain Lol I can't fuck a dumb nigger! No matter how cute he is hey? My juices are stimulated by
a5161692-a1df-469f-b24a-c4f0a9c3bb11,"I think it depends on the type of joke though. Saying jokes should not be made at all isn't the way. But those that make jokes in which they say things like ""if my son is gay I will get hoes to rape him""...That's a NO from me"
4630b26d-7ee9-4eac-aa90-4159afdcd0e3,These girls bullied me in high school no lie
5e0d1936-2236-43bf-a5db-d9cd24d5d4ab,I liked a @YouTube video http://t.co/Lh5Zjj1ALZ Male rights activist owns feminazi
bd524692-91ec-43f2-9f5f-c4ce471e3d69,"specifically to direct prison rape jokes at. In 'Career of Evil', she writes a character who also appears to make fun of dysphoria, citing removing one's legs. In the Harry Potter series, all queer-coded characters are either villains or subject to the 'bury your gays' trope,"
42f43f8a-c7f1-4a4b-9dff-f6d437c0340e,My middle school bully came into work today
f5d6a723-40f4-4006-ad60-4be3ded52c3e,"Idiot, what do you think of the Hindu population of the world? Admit it, if India comes closer to a theocratic Hindu Rashtra state, that will be one of the two Hindu majority countries, with one succumbing to the very issues they allege in Muslims"
f401acec-4e39-4f31-b36d-c51c206748cf,"Y'all laugh at ugly peoples, gays, drug addicts, and people with disabilities everyday on here but get hurt when someone makes a rape joke.."
0a928e02-39c0-4154-a659-363e8dcda6ff,RT @olewahr: @MT8_9 2006 Self Made Man: Norah Vincent chooses Female Privilege over Male Privilege https://t.co/yMWX6waQgv
05bd1b30-2af0-482f-8806-ed30a6e7f9ee,"If you have so much problem with India, then why are you living here? For Muslims India already prepared Pakistan. Go there and spread your idiot thoughts. Jai Hind."
6e2a6033-b75c-406a-adf8-692ff870f4eb,I hated getting bullied in high school girls always saying “ohhh there he good with that big ass dick “ “or ohh he couldn’t fit that in me I’d rip apart” they really hurt my feelings @TheEllenShow
31545414-3b30-4d1f-82fd-d6f597ff0d85,"@coconono remote servers, the programs listening on those servers, a local app..."
ee3ff516-4a67-4e3e-acbd-43f9451139dc,"@Kaya786 No, just Muslims having more babies as their prophet told them to do for the sake of population imperialism. #Islam"
ce438b8c-e92e-4c80-9c22-bfe0b968a7b9,Jihad means struggle and ppl started struggling with humanity called terrorists
5b15f5eb-ef94-4f4c-8d8e-4c48a12900db,“@goshawty123: barack obama is a faggot &amp; nigger. real men HATE gays .” FUCK YOU YOU DUMB ASS BITCH . youre so ignorant for no reason son !
c532a52b-f9f5-4a29-8695-7128da7438d0,"“A segregated community is a Negro community. But the white community, though it's all white,never called a segregated community. It's a separate community. In the white community, the white man controls his own everything.” -#MalcomX #Separation&gt;#Segregation No fuckery vibes"
2eff016e-be1a-45cd-bf4b-a8d71b7f9796,so much hate towards lebron for switchin teams but yall fuck ass NIGGERS love justin beiber?? Fuckin dumb asses
7521c4a8-0e98-4a4c-b6d5-5b7b4a310a1f,@Shermertron Good job having her call you a loser...BTW That hypocrisy is gold.  Hopefully someone will see it.
89473e1a-8ab8-4520-8b50-2af844973619,"Haha.. How idiot you are, Mr Nishant arsehole .. The person who was arrested for the case is a Vilson. He is a Christian Farmer. There is no connection for this case to Muslims in Kerala. Shame on you."
24ae61ef-b62e-4c6e-afbb-97cd7e122b0d,"Amanza is a babe. Romain is an absolute snooze, except when he’s being savage. Christine is the worst, but in an amazing evil queen way. Heather is the worst in a pretty-school-bully way. Davina is the worst in every way, and WHY IS SHE ALWAYS WEARING THE WRONG THING."
e2bbe1fd-fb8f-4311-b6c3-a324439fb765,"RT @Leonard_Delaney: @freebsdgirl I know! Holy crud, I’m not worthy! Thank you. I hope you enjoy. Taken by Tetris Blocks addresses deep gam…"
2ef67b82-d867-4d16-93df-2f08553d7628,Niggers get real dumb when they see yellow bones they be like look at those milky legs I'd fuck her raw
caf09cd3-58c9-44e4-998f-659f9751ec4c,"RT @Quinnae_Moon: Amid the anger about this episode, the opinions that matter most, I think, are those of the people Raina's character was …"
3bdba256-9e94-4d64-a3ef-660fa9be4467,Men giving their opinions............:\ @OliPaterson I'm not sexist but; women playing poker........ :/
17f44d04-9984-4142-b06a-4097d341cb9b,"RT @jmdunner I'm sorry, I'm not sexist but I cannot stand Doris Burke. #awful"
b8eedc33-c7cf-48f7-a176-86ac0c5e6fcd,Im pretty sure if i went to high school with my girl I would have bullied her
1e4e6664-69e4-46d7-a395-273639cd4590,"really shouldn't need to say that to grown men who are supposed to be so intelligent they can repeat 5 words in a particular order or call younger female politicians fucking bitches, but- oh. there you go. you are a nation led by idiots. carry on."
39ea5e5f-a9ae-4cdf-9387-18d3205d3b9c,She looks like all the girls that bullied me in high school
6fc83e4b-c187-4eb5-beab-cadb0559dbff,Can I make graphite show the sum of 5m when retention is 1m? Want to see a graph with point every 5m with sum of that time period.
8332fa93-3d0d-4a65-a543-9ba58f18de82,Chaldeans think that they're being good Catholics when they hate all Muslims and generalize and stereotype.. It gives them an excuse to not ACTUALLY practice Christian Catholicism... that's why most of you idiots never even read the Bible.. Pathetic
9b21700c-b59e-46de-999a-03c1bc0fe7b8, &amp; you might not get ya bitch back &amp; thats that 
05578c7f-362b-4524-8909-aab5ada000cc,Lol! Idiot thinks that urdu is a muslim language. Sure you've never heard of munshi premchand or firaq gorakhpuri
8abbbc6b-8765-455e-8ca3-636b01074e53,we’d watch shrek in french with english subtitles at least once a term in high school and our french teacher was the spitting image of farquaad and he got bullied worse than a horse girl but still continued to let us watch shrek multiple times a year
28fbc09d-5634-4d8f-bf03-472840d034e3,"Nah I really felt this. I had friends who I fell off with after 5+ years of putting up with bs. During our friendship they became friends with a group of girls who bullied me basically all throughout high school, it was like a slap in the face."
cbec9c64-fc9d-45e4-8950-98ecc8008a0d,if my elementary school bully turns out to be gay i'd die like who's the fag now? both of us
fef99f92-e698-4b9c-a5f0-ea2361f14371,"if she is new,she will not have access to go to trading up cause you need to be high level to go there,for my opinion she should not put bullying into this cause some really got bullied.That girl needs to stop lying cause no one gives a crap :)"
ecefc304-79cd-4ef1-9cf5-fcf06fddc4d7,We're already privately working with a number of tech companies. Relationships are being built. We're making HUGE amounts of progress.
914de73f-287b-4abd-b3dd-4bdd03ac9ec5,ik I’m doin good when the girls who used to bully me in school try to be my friend now
13341eb8-3846-41c7-a99f-770ca606bb45,Nobody: The girl that bullied my mom in high school:
9d1ada8b-321c-4d4f-9cb9-e04ca54ab7cd,RT @larryvance47: @tgradous @FreeLion7 @pjamesjp1 @marylene58 @Yvonne33333 @Lynn9353 @cjesiu @qnoftherealm LOL sorta like you can't take th…
e85fe658-85ba-4f90-891d-f03611385f1d,"Head of NAACP Walter White wrote:in""Man Called White"" (p. 3):""I am a Negro. My skin is white,my eyes are blue,my hair is blond.The traits of my race are nowhere visible upon me.""Of his 32 great-great-great-grandparents,only 5 were black,and the other 27 were white. By law he's AA"
87328746-c798-4877-a91c-6ea5dd10ca73,Me and Freddy Kruger are gonna pull up on my high school bully and fuck him up
f816b787-b919-480b-b8a3-32f2d7721d2d,WHAT THE FUCK U TOOK Y SONG U DUMB FAGGET ASS NIGGER (@YouTube http://youtu.be/6kvfgmgjKMg?a)
f8f33dc5-d126-46a1-953e-2a7e0436225a,I fucking hate that I've been locking myself out all this week
b8bf622e-b3da-4379-a07e-c44840821798,I thought this was My KITCHEN Rule not My MICROWAVE Rules... #MKR
1ec01c62-ee57-4f26-bb5b-9e92d8fc0785,"@Trollpedia69 none of it is private info. I've even blogged about this, but you mouthbreathers can't read, I guess. &lt;3"
f9986e91-02cb-4bbf-8794-46b3417b6403,Progressive? What exactly is progressive about saying that girls are innately drawn to the colour pink? How is prioritising sexist stereotypes ’progressive’? How is corrective rape of lesbians ‘progressive’? How is telling gay boys that they are really girls ‘progressive’?
61fd8bd3-fc6a-4775-b4ff-53e3dba5e709,I think it was Nikki and Katie's modesty that made them so appealing #mkr
52e89054-aa6f-43b8-8e07-0392c2384921,https://nypost.com/2020/07/28/people-over-6-feet-tall-are-more-likely-to-contract-coronavirus/ Ok now I'm starting to think the virus is bully from high school
56f5f312-e904-46d1-863b-49f40f83b3db,"Did you see the newsweek piece on Al Franken? He's at a roast of his pal Rob Reiner and his ""joke"" is about how Rob lubes up his sons ass to rape him...and then invites over his famous gay comedian friends to take turns. I don't know anyone who jokes about that shit. Not funny."
97207e25-cd55-442e-abd2-d612637c8abc,This is what happens when ur a dumb nigger«@iAmLarryB @pufntrees @quanb24 fuck yall»
77a2d74e-c83a-4ec4-a730-6fc1bdbc5795,@900yrs @smooches_2 Naw Bitch How about you shut the fuck up and stop saying nigger you dumb ass therm and peion and thot
0a833c42-3827-44ef-8e63-a96343afc7f6,You’re a little teenager with some serious self-esteem problems. I know for a fact you were a huge bully in school.
