uuid,events
24bd855f-dbbd-46cc-9afc-c9821264e7f1,"[""substitution"", ""sending-off"", ""substitution"", ""foul""]"
cd29fd9f-ae5b-4290-b514-d5e3379cbf81,"[""score"", ""caution"", ""foul"", ""caution"", ""score""]"
9b08169b-2677-4959-a05d-8e13ba6a4e89,"[""sending-off"", ""score"", ""score"", ""score""]"
8b1c7857-f1b5-4c13-bfb0-3d4a70bac7b5,"[""score"", ""caution"", ""foul""]"
301fb596-2567-4c42-9b02-fe29749688ee,"[""caution"", ""caution"", ""caution"", ""caution""]"
0e6793ce-b57c-4660-823a-b10da1f6617b,"[""substitution"", ""substitution"", ""score""]"
90320c5a-fcf5-4333-8621-7780295c9e2f,"[""foul"", ""substitution"", ""foul"", ""foul"", ""score"", ""substitution""]"
5d95c197-cf22-4335-8537-e1508b32ca9b,"[""sending-off"", ""sending-off"", ""caution"", ""substitution"", ""caution"", ""caution""]"
c01bb887-00b0-4d99-8d6f-333843392c44,"[""score"", ""score"", ""foul"", ""foul"", ""substitution""]"
c2b99425-89c8-4d56-9ad3-83804b16e387,"[""score"", ""foul"", ""foul"", ""caution""]"
e9dd41bc-89c2-42ad-8f37-4713ede6cc56,"[""sending-off"", ""sending-off"", ""score"", ""sending-off"", ""sending-off"", ""caution""]"
a478292e-3138-4541-9586-16adc2b3035e,"[""score"", ""foul"", ""caution"", ""sending-off""]"
1f159924-c69b-4c23-a1af-8782f4085539,"[""caution"", ""score"", ""sending-off""]"
052dd579-f6f4-4a0d-af3c-82bd8ce15e56,"[""foul"", ""substitution"", ""sending-off"", ""score"", ""foul""]"
3e0ba18b-f599-49d8-91bb-3412aa9a27cb,"[""substitution"", ""caution"", ""substitution""]"
de55be63-6346-42e5-839d-4fafcdfbf8c1,"[""caution"", ""caution"", ""caution"", ""foul""]"
57160756-f18b-40f5-8c62-43ab0ec77eb9,"[""sending-off"", ""sending-off"", ""substitution""]"
7edf93ef-65bd-43e1-98ca-7353ddd585cd,"[""sending-off"", ""score"", ""substitution"", ""score""]"
de65be0a-7faa-4878-8ee8-a6c0f5782016,"[""foul"", ""sending-off"", ""foul"", ""sending-off"", ""foul""]"
9885e8de-ef2c-4994-89c2-81e7060a1e61,"[""foul"", ""caution"", ""score"", ""sending-off"", ""score"", ""sending-off""]"
637834f2-8205-42cb-bf39-b975fe0e9d67,"[""caution"", ""foul"", ""sending-off"", ""foul"", ""caution"", ""substitution""]"
d2a0e897-8ee1-4b50-befa-b9cffedb7cd4,"[""caution"", ""foul"", ""sending-off"", ""foul"", ""substitution"", ""sending-off""]"
2bc57899-7dde-45be-a03e-a8e8ddf73097,"[""score"", ""foul"", ""sending-off"", ""caution"", ""caution"", ""substitution""]"
38e70b32-c095-472b-b232-f48436b35552,"[""substitution"", ""foul"", ""score"", ""foul"", ""score""]"
481a3f05-b5c8-4025-8dc4-4cda9ab289e4,"[""caution"", ""caution"", ""substitution"", ""substitution""]"
918fbea6-c06c-4cfe-ba91-27657deb9e15,"[""substitution"", ""caution"", ""substitution""]"
a63699da-8c3f-42ca-9044-6b24a01aea4e,"[""score"", ""substitution"", ""foul"", ""substitution""]"
e2ac58f9-3be5-4d7c-a862-7f0713f54cb2,"[""sending-off"", ""score"", ""score"", ""sending-off"", ""score"", ""score""]"
36a84f69-5ac1-44e8-82ad-af9fa7dfea3b,"[""caution"", ""substitution"", ""sending-off"", ""foul"", ""sending-off""]"
cedb8553-7a90-4337-8ecf-ec507feff3ed,"[""caution"", ""caution"", ""score"", ""foul"", ""caution"", ""score""]"
38e8af59-53cb-46f9-9c2b-25d468871326,"[""caution"", ""sending-off"", ""sending-off""]"
bade709d-444a-474b-8c75-a7ad9866c95d,"[""foul"", ""caution"", ""caution""]"
e15e3f33-ad58-45ce-8e78-9a9bbad42ed0,"[""foul"", ""score"", ""score""]"
801e4bab-52be-4d11-8b8d-36ba6cf085b3,"[""sending-off"", ""score"", ""score"", ""foul"", ""sending-off"", ""score""]"
52e3af6d-a67e-4a9a-bb78-803f7c3e685f,"[""caution"", ""score"", ""sending-off"", ""score""]"
37e27bdc-54f5-4d5a-9b81-a7ed76a4a877,"[""foul"", ""sending-off"", ""foul"", ""caution""]"
196e47b2-a1ea-4387-b517-af7a7e47ab26,"[""score"", ""substitution"", ""foul""]"
31d121dc-0b5a-4880-8051-195af266d254,"[""sending-off"", ""sending-off"", ""score"", ""score""]"
8552b32a-04c8-4f49-9b52-ed25c06011ec,"[""caution"", ""caution"", ""caution"", ""sending-off""]"
38cf6e1f-7dcc-4e09-8e2d-c788975ae7c7,"[""caution"", ""score"", ""foul"", ""caution"", ""foul"", ""caution""]"
ac5ea76f-62d4-4cb6-ba6e-0eccc9a3a917,"[""score"", ""sending-off"", ""caution""]"
8b000a9e-6ca0-4034-bff0-2506dd5dc37a,"[""score"", ""substitution"", ""caution"", ""foul"", ""score""]"
703b6c4d-c11d-4b08-a7e5-1c21643742e8,"[""caution"", ""caution"", ""sending-off"", ""substitution""]"
bcff70f7-a1fa-4bc2-9a1a-5ad163a550a4,"[""caution"", ""score"", ""sending-off""]"
1cb8872f-e2d2-4095-a2d0-a3e5019db8ee,"[""substitution"", ""score"", ""foul"", ""sending-off"", ""score""]"
ddac62d6-c19f-4c1c-8b91-ee77938667f2,"[""foul"", ""caution"", ""caution"", ""substitution"", ""substitution""]"
95810358-dd61-47d9-87df-f28d6cf468cf,"[""sending-off"", ""substitution"", ""substitution"", ""substitution"", ""substitution""]"
8e010790-be53-42ba-9fa2-ae0052434d51,"[""caution"", ""foul"", ""score""]"
44df3d1d-d129-472d-838b-89901dd9f380,"[""caution"", ""score"", ""substitution""]"
0ca06189-245a-40ca-8893-78d452dd64b7,"[""substitution"", ""substitution"", ""substitution"", ""score"", ""substitution"", ""sending-off""]"
bb523a91-c0ad-46af-947c-a637a89040c7,"[""sending-off"", ""caution"", ""substitution""]"
832bd37b-5736-4627-a418-e872a748e9f1,"[""score"", ""caution"", ""sending-off"", ""substitution"", ""score"", ""substitution""]"
a472aed5-dd9a-44d5-bf68-78d57271c0a4,"[""sending-off"", ""substitution"", ""caution"", ""score"", ""sending-off""]"
dce600fa-3e13-4d22-8e0a-740b5bd8745b,"[""caution"", ""sending-off"", ""score"", ""score"", ""sending-off"", ""substitution""]"
51b33f8b-e5e8-48db-a60c-70b51d8110ec,"[""score"", ""substitution"", ""caution"", ""foul""]"
feab9f99-1e31-4922-8e8c-512ac45e55e6,"[""caution"", ""score"", ""foul"", ""score"", ""foul"", ""caution""]"
b536f61e-3091-4d71-ab6a-1e8a2330f3c2,"[""substitution"", ""caution"", ""sending-off""]"
0496a1e7-16b8-4f26-9b43-ffafd81af241,"[""sending-off"", ""foul"", ""substitution"", ""sending-off""]"
392888b8-d5c3-48bf-9489-31ca102e4dd1,"[""foul"", ""sending-off"", ""foul"", ""sending-off"", ""score""]"
f3ea4567-301e-44b3-bbf5-0522adbe06c0,"[""substitution"", ""sending-off"", ""foul"", ""caution"", ""substitution""]"
4e63275e-d804-47c4-8bd8-b0bdbdad21a0,"[""caution"", ""foul"", ""caution""]"
c51947bc-60c1-4172-bfac-8f9495d0bf40,"[""substitution"", ""foul"", ""caution"", ""sending-off""]"
daa888fb-1776-4f2f-87e7-01b1176994d6,"[""sending-off"", ""sending-off"", ""score"", ""foul""]"
e9ea25c5-44b0-4855-a144-59ae2652681a,"[""foul"", ""caution"", ""substitution""]"
ee072743-69f4-44d5-9566-e69206c91c97,"[""score"", ""score"", ""score"", ""sending-off""]"
2b8dd677-cfbc-4f62-842d-262173a5e43b,"[""caution"", ""substitution"", ""caution""]"
280dabc4-80aa-447a-8d4d-06058e112b7d,"[""foul"", ""substitution"", ""sending-off""]"
6cc059b2-e354-4e20-a7c3-dcc2904134a2,"[""foul"", ""foul"", ""sending-off"", ""score"", ""score"", ""foul""]"
ff05782c-aa83-4de9-b088-59feb769221b,"[""substitution"", ""caution"", ""sending-off"", ""foul""]"
3f628d81-dc6a-494d-9e0c-44e62688b072,"[""substitution"", ""score"", ""sending-off"", ""substitution"", ""foul""]"
673509e5-b253-4ca7-9a54-b61ce8dbc953,"[""foul"", ""score"", ""score"", ""score"", ""score""]"
f143d6b3-d9e5-4419-b649-194c080fc529,"[""sending-off"", ""sending-off"", ""foul""]"
9d27f2ef-0088-455e-a26b-96b9194f3d52,"[""caution"", ""caution"", ""foul"", ""caution"", ""foul"", ""caution""]"
80da4182-043f-4df2-b260-91d6bc816332,"[""foul"", ""score"", ""caution"", ""substitution""]"
bee9ba30-bd6e-46c2-ad7a-82fc9ab529c0,"[""caution"", ""score"", ""caution""]"
35a8381f-2066-4403-96f6-37bb27ac76d7,"[""sending-off"", ""sending-off"", ""substitution"", ""substitution""]"
a783fa18-b0f5-43f7-ad1b-e549199227e9,"[""sending-off"", ""foul"", ""caution""]"
28c88fe5-f750-4ce2-adab-5dde29ecb7b9,"[""foul"", ""substitution"", ""foul"", ""caution""]"
f8c0fdb4-d482-4d34-8c5b-f137d78b0731,"[""score"", ""sending-off"", ""score"", ""sending-off"", ""caution""]"
8c8943b0-acb5-4b6f-a606-eecf2c8aeded,"[""substitution"", ""caution"", ""caution""]"
86bd1e89-e6c4-488a-a800-cbb3c501301e,"[""caution"", ""caution"", ""foul""]"
1bce1ea3-e934-4898-a364-4a8274c15d02,"[""sending-off"", ""sending-off"", ""sending-off"", ""sending-off"", ""caution""]"
9e01da31-bc8f-402d-bfa5-cc9696c8f2d8,"[""sending-off"", ""sending-off"", ""caution"", ""score""]"
eb940b3c-d544-481f-a7d2-43670b82cd3f,"[""foul"", ""sending-off"", ""foul"", ""sending-off"", ""score""]"
ed1e81b3-cfeb-4389-8a1d-ec7c3bd8a58b,"[""score"", ""caution"", ""caution"", ""foul""]"
421a54da-dd6a-4b11-af22-25589909049e,"[""caution"", ""caution"", ""caution""]"
e0f60f8b-0d3d-4d4a-af69-551c72d72761,"[""score"", ""sending-off"", ""substitution"", ""sending-off"", ""caution"", ""sending-off""]"
20fff599-cf46-4480-a4e9-9b8dd406e621,"[""caution"", ""score"", ""sending-off""]"
4c8d89d9-82d9-4d1f-a6d4-81ca926076d8,"[""foul"", ""foul"", ""sending-off"", ""caution"", ""score""]"
5437f886-5347-4bf6-8e9a-2cf59603a644,"[""foul"", ""substitution"", ""score"", ""sending-off""]"
9331a6fb-88ea-496b-875f-e3bd5e70839f,"[""substitution"", ""foul"", ""substitution""]"
34434c26-6dea-4d79-abc3-9a8e08495f87,"[""caution"", ""sending-off"", ""score"", ""foul"", ""score""]"
704d4840-273a-4ffc-ac6e-01b903135f30,"[""sending-off"", ""caution"", ""caution"", ""sending-off""]"
9bb4f534-b39e-4272-b10c-37f12aba06d6,"[""score"", ""substitution"", ""score""]"
8cbcc537-5802-43d9-9746-f46317975c0a,"[""sending-off"", ""caution"", ""caution"", ""substitution"", ""foul""]"
c3d7258d-457f-46f5-ad9e-3bbd83a1d9e7,"[""substitution"", ""sending-off"", ""score""]"
5afb6649-83e0-4cdc-bf90-b8c21c453e8f,"[""score"", ""foul"", ""caution"", ""caution"", ""sending-off"", ""substitution""]"
c7cedf63-a94a-456d-bb27-3de11a283c45,"[""sending-off"", ""substitution"", ""foul"", ""substitution"", ""foul""]"
3032b234-c577-49d7-80ef-8d7184c35966,"[""substitution"", ""sending-off"", ""foul"", ""caution"", ""caution"", ""foul""]"
63d2e0b3-968c-4eba-b23c-d8bae743edef,"[""caution"", ""substitution"", ""substitution"", ""caution"", ""score""]"
1fbd0788-680d-4c47-a14f-592a1b651f9f,"[""foul"", ""substitution"", ""substitution"", ""substitution""]"
8b60c7cd-12be-4e05-97ec-a17d9b00ef43,"[""foul"", ""caution"", ""score"", ""score"", ""caution"", ""sending-off""]"
3ad1a570-7130-4d25-9339-13da9c3b9f4d,"[""score"", ""foul"", ""foul"", ""caution""]"
ea7d55ad-7c1f-4c88-bee4-7bb40ce7b585,"[""sending-off"", ""score"", ""sending-off"", ""sending-off"", ""score"", ""foul""]"
6fa0a4c4-4c2f-4494-9166-a59e7faf3798,"[""caution"", ""foul"", ""sending-off"", ""sending-off""]"
1aad67f5-6edf-4290-8cc6-e45f821155c9,"[""substitution"", ""score"", ""score"", ""substitution"", ""substitution""]"
a1d63a85-ba6e-43d3-bf34-06a42f2f5768,"[""score"", ""foul"", ""foul"", ""score"", ""substitution"", ""caution""]"
40605e5c-b57d-4633-aaec-ef184d2f6753,"[""substitution"", ""caution"", ""substitution"", ""caution""]"
d012d6f7-fc73-4f14-8bf3-8e24e2fc38e2,"[""foul"", ""caution"", ""substitution"", ""score"", ""caution""]"
30eb284e-2ff5-4ae4-9e5d-1414ec646da3,"[""caution"", ""score"", ""score"", ""foul""]"
4acb1498-3d8d-41ef-ab19-e4abdd791031,"[""score"", ""score"", ""substitution"", ""substitution""]"
a7824bad-4106-4a9c-b0dc-296796941ece,"[""score"", ""foul"", ""foul"", ""foul"", ""foul""]"
c2f173c9-6530-43ed-ab11-cce34b8fc18b,"[""substitution"", ""score"", ""sending-off"", ""score"", ""foul""]"
43a6f0fa-23ab-4f17-b752-1cdb5ae951b9,"[""score"", ""caution"", ""caution"", ""sending-off"", ""substitution"", ""sending-off""]"
db1698f6-701a-48c1-849a-48fa35db6118,"[""sending-off"", ""foul"", ""foul"", ""substitution"", ""sending-off""]"
7e6791d7-06dd-4f83-bf5f-034c84d467a9,"[""sending-off"", ""sending-off"", ""substitution"", ""caution"", ""score"", ""substitution""]"
b555c20f-f1fe-4ff1-af18-2df400ce5e86,"[""caution"", ""caution"", ""sending-off"", ""substitution"", ""caution""]"
66f2d2ea-30a5-41d9-9a58-563b61956251,"[""caution"", ""substitution"", ""sending-off""]"
f8d6b859-3e95-401a-bbfc-39a394cb7dc5,"[""caution"", ""sending-off"", ""substitution""]"
9431c52b-a1b4-409d-ba1f-b2b52563c66c,"[""foul"", ""foul"", ""caution"", ""sending-off""]"
730f311e-aa66-4bec-a3d1-978fae8117a2,"[""substitution"", ""substitution"", ""caution"", ""score"", ""caution"", ""substitution""]"
51f37e6f-c241-4b5d-9852-1ec390a3fa6d,"[""sending-off"", ""score"", ""sending-off"", ""sending-off""]"
cf63e6a9-cfd5-49d8-b1ff-5aed9b2ec38b,"[""sending-off"", ""foul"", ""foul"", ""sending-off"", ""score""]"
e6b89623-6b61-4e34-b5f4-7b32b701e940,"[""substitution"", ""substitution"", ""score"", ""caution"", ""foul"", ""foul""]"
ef4cf1e4-5d54-45fa-98bd-67ca7e172805,"[""sending-off"", ""score"", ""sending-off"", ""caution"", ""score""]"
824aed70-102a-41af-a074-d10b1e4b6584,"[""foul"", ""sending-off"", ""substitution""]"
e9111131-1931-4b9b-9290-97821bf8005d,"[""caution"", ""sending-off"", ""caution"", ""foul"", ""sending-off""]"
ad2dbe78-453f-4fd6-a1ab-64323c4160d9,"[""score"", ""score"", ""substitution""]"
9af410c7-32d9-44c4-ad5c-1505ed426c4a,"[""score"", ""caution"", ""foul"", ""sending-off"", ""score""]"
bce7241e-1b1c-42e7-8924-8a56324c1dd0,"[""score"", ""caution"", ""score"", ""score"", ""foul"", ""substitution""]"
083522b2-1117-47bf-8cbe-9fc9671b890e,"[""sending-off"", ""caution"", ""caution""]"
1fb56a14-e1df-487d-8f72-0d40cb8f1ef4,"[""substitution"", ""substitution"", ""score"", ""score"", ""sending-off""]"
96c18d08-df57-4a34-ac66-b0beacbac1e7,"[""foul"", ""foul"", ""substitution""]"
5afe2246-1395-4720-b1f9-da1ed411877e,"[""sending-off"", ""score"", ""sending-off"", ""substitution"", ""score""]"
fc35c00a-f9eb-417e-a619-b2a3926e74b0,"[""caution"", ""score"", ""caution"", ""substitution""]"
fd30b731-5ea6-4031-a917-7e1d3b8e547c,"[""score"", ""caution"", ""score"", ""caution"", ""score"", ""score""]"
a1346416-5656-415c-b1f6-66dcb220c6ae,"[""score"", ""caution"", ""sending-off"", ""foul"", ""caution"", ""caution""]"
60e7c5e4-d90a-4c7a-8239-7ea93e1125a2,"[""sending-off"", ""score"", ""caution""]"
6d27518e-d20e-475a-b9ce-375a625ddbe2,"[""score"", ""sending-off"", ""caution""]"
5e57918e-3f02-4fbd-a182-3ae4a2cbd0d6,"[""foul"", ""score"", ""sending-off"", ""substitution""]"
58300b2a-3437-4190-b7f3-f0cc8fbbe846,"[""substitution"", ""substitution"", ""foul"", ""score"", ""foul"", ""substitution""]"
66695752-7d03-486a-8964-4beb98b2df9f,"[""sending-off"", ""caution"", ""sending-off""]"
b25b9ef8-2492-41d1-8c82-50fbc04711c8,"[""sending-off"", ""substitution"", ""sending-off"", ""score""]"
ac9793a0-3148-421c-831d-b00f700510fa,"[""foul"", ""substitution"", ""score"", ""substitution"", ""score"", ""caution""]"
4ee29a0c-7472-4851-8f1b-b7d9cb26f505,"[""score"", ""sending-off"", ""caution"", ""substitution"", ""sending-off"", ""score""]"
cb7780eb-baad-4d6c-ba5b-e2b70966371d,"[""score"", ""caution"", ""caution"", ""score"", ""sending-off""]"
ca7a664b-8e6b-4374-bc82-8dc28476de04,"[""substitution"", ""caution"", ""score"", ""caution""]"
ef33b1fd-1b39-4d36-9d7c-f72e17840299,"[""caution"", ""caution"", ""substitution"", ""sending-off""]"
7bbd41b4-9505-42d4-8de7-8e0402fd475e,"[""sending-off"", ""caution"", ""score"", ""caution"", ""caution""]"
76c77974-7ec9-4bbf-827d-a3b701a7ffdd,"[""score"", ""score"", ""sending-off""]"
1cb6e558-3b9d-414d-9cdc-58fa386dd1b2,"[""caution"", ""substitution"", ""caution"", ""foul"", ""caution"", ""foul""]"
49737341-9bb8-4625-b971-1a0fdb1e5fa1,"[""sending-off"", ""caution"", ""sending-off"", ""substitution"", ""substitution""]"
82d7d369-37ae-45ec-ad85-49d0c11d0b72,"[""score"", ""caution"", ""substitution"", ""foul"", ""score""]"
d24fd6be-7013-4324-a42f-59e66d860130,"[""substitution"", ""foul"", ""score"", ""substitution""]"
b622a836-a2e8-493c-9849-923a12294dea,"[""foul"", ""foul"", ""sending-off"", ""caution""]"
d50de761-40ba-4c31-9090-5863b0c7c99f,"[""foul"", ""substitution"", ""foul"", ""score"", ""substitution"", ""sending-off""]"
3d73730f-1fb8-4d81-b49a-76f0a2fe7dbf,"[""sending-off"", ""substitution"", ""caution"", ""caution"", ""caution"", ""foul""]"
dba34489-9346-47b7-ad1f-1593e1dd23a5,"[""score"", ""substitution"", ""score""]"
667e391d-33a7-4330-a80e-62ad34e6b1a9,"[""substitution"", ""sending-off"", ""substitution""]"
57980d50-cd75-4fac-b7e5-0e2c617eef6e,"[""sending-off"", ""sending-off"", ""substitution""]"
d0a579e5-e9bf-4337-b768-39b6dc2e7d7c,"[""foul"", ""foul"", ""caution"", ""score"", ""score""]"
888a8f85-06af-49f0-89b8-f21e1b605c3c,"[""caution"", ""caution"", ""sending-off""]"
810a5e77-39c2-446e-813f-30a4ce031259,"[""substitution"", ""score"", ""sending-off"", ""caution"", ""substitution"", ""foul""]"
26aae006-e0de-4f31-b2ac-fb4be68cae6a,"[""substitution"", ""sending-off"", ""caution"", ""substitution"", ""foul""]"
f46c9248-2ea3-428d-ba7b-ab87159cf262,"[""caution"", ""score"", ""substitution"", ""substitution"", ""score""]"
1de298e4-3e21-429a-897b-2b6b8e4c6911,"[""sending-off"", ""score"", ""caution"", ""foul"", ""sending-off"", ""foul""]"
ae2fdde6-6a7f-4772-ba15-0a8da59ffb79,"[""substitution"", ""sending-off"", ""caution"", ""substitution""]"
d16b3323-0a8a-4650-8ebf-605bce474bbe,"[""caution"", ""sending-off"", ""substitution""]"
cec6e0ef-b581-43c0-9807-599cf558e080,"[""caution"", ""caution"", ""caution"", ""score"", ""score"", ""foul""]"
4e99a14f-1514-4d03-a2f5-2a49b6f24326,"[""caution"", ""substitution"", ""foul"", ""foul"", ""sending-off""]"
70a3ada0-629f-4909-8ef9-1022897a0a5f,"[""substitution"", ""sending-off"", ""score"", ""caution"", ""foul""]"
fbc475cb-7814-4f58-b246-e498cc579fd2,"[""caution"", ""score"", ""substitution"", ""substitution"", ""substitution""]"
6d964e21-174e-4c6b-a182-6154a7c4cd9f,"[""substitution"", ""sending-off"", ""score"", ""caution"", ""sending-off"", ""score""]"
5320e728-588a-4720-9a6b-22439ccee4f8,"[""score"", ""substitution"", ""substitution"", ""score"", ""foul"", ""score""]"
87ff754a-b514-4d46-a2c3-cc933f951caf,"[""score"", ""caution"", ""foul"", ""score"", ""foul"", ""foul""]"
4d249893-820f-48bb-834e-288a35bc14c4,"[""score"", ""score"", ""substitution"", ""substitution""]"
542e97f8-dbec-43aa-997d-342fe7800df0,"[""score"", ""sending-off"", ""foul"", ""substitution"", ""score""]"
fe5707bb-317c-447d-bed1-049ed5a653ed,"[""foul"", ""score"", ""sending-off"", ""foul"", ""sending-off"", ""substitution""]"
c6d72f5c-4550-4b46-8edb-948ccf10b31d,"[""sending-off"", ""score"", ""foul"", ""score"", ""sending-off"", ""caution""]"
4508563b-ed7d-4800-b9ec-87e4624635b1,"[""sending-off"", ""caution"", ""foul""]"
e2c77ff1-e960-4777-a970-7bda1a8c7c36,"[""score"", ""foul"", ""foul"", ""sending-off""]"
3c631242-aa23-4f13-b41f-8f000e838207,"[""foul"", ""score"", ""foul"", ""foul"", ""sending-off""]"
aa2d0091-f008-49fd-a62e-3134eb2dda5f,"[""caution"", ""sending-off"", ""substitution""]"
d90b1e80-90c1-4660-9789-d295bd9f1d94,"[""sending-off"", ""caution"", ""sending-off"", ""sending-off""]"
49544297-d4de-4ad2-959e-d31e9ffefd78,"[""sending-off"", ""foul"", ""score"", ""substitution"", ""caution"", ""foul""]"
45e96d3c-daac-4dbd-9d3c-2c5bb306df3f,"[""score"", ""sending-off"", ""score"", ""substitution""]"
c12f05c7-5e2b-423a-9f79-e21ca6bfd957,"[""foul"", ""foul"", ""caution"", ""sending-off""]"
71e58f30-c52e-45ea-9303-afc341ce24ea,"[""score"", ""sending-off"", ""substitution"", ""substitution"", ""sending-off"", ""caution""]"
a6d8168b-6864-484d-92a9-08345fe006f4,"[""caution"", ""substitution"", ""foul"", ""foul""]"
8a45bd4f-ec4d-449c-b5b2-cdd1e0cdef00,"[""score"", ""foul"", ""substitution"", ""substitution"", ""foul"", ""foul""]"
c2200f50-cae5-4db6-8b03-1049d759034d,"[""sending-off"", ""score"", ""foul""]"
5c91f3f5-717d-4a92-ac59-94003caea267,"[""foul"", ""sending-off"", ""sending-off"", ""substitution""]"
c0f4439c-e426-4932-be56-3238bc20efc1,"[""foul"", ""substitution"", ""score"", ""caution""]"
07eddc3d-192b-41c5-83fc-11d7abb6b1dd,"[""score"", ""caution"", ""score"", ""score""]"
070b31cc-efa0-4382-bcfa-a5369d799ef1,"[""substitution"", ""caution"", ""substitution"", ""score"", ""substitution""]"
c724e4bd-f8b0-44b7-be4f-6dbaae98a9c0,"[""caution"", ""caution"", ""foul"", ""score"", ""score"", ""substitution""]"
d6e3dbb2-563d-4767-8db1-00c28a30e2cc,"[""score"", ""sending-off"", ""foul"", ""caution"", ""sending-off"", ""score""]"
bf5f86db-6091-4a3b-82ae-8d9fce519840,"[""sending-off"", ""sending-off"", ""substitution"", ""caution"", ""sending-off""]"
d4fc0a0f-f845-4fd2-a02e-6cd9a0fa3a4e,"[""score"", ""sending-off"", ""substitution"", ""substitution""]"
cecd09dc-b1bc-4fbf-b6a2-d189eb2eab2f,"[""substitution"", ""sending-off"", ""foul"", ""score"", ""sending-off""]"
5bdb545e-f2f0-4631-a5c1-43d061ab4713,"[""score"", ""score"", ""substitution"", ""sending-off"", ""substitution"", ""caution""]"
6059e184-4fe6-4df8-b599-61adc065d4b7,"[""caution"", ""foul"", ""sending-off"", ""caution""]"
6a8c201a-3e7d-4e54-9c63-0cddb029856b,"[""score"", ""substitution"", ""foul""]"
e069730e-5ab1-448c-a11f-ffa440dba203,"[""sending-off"", ""score"", ""score"", ""foul"", ""foul""]"
